target	fit	tc_morgan	tc_maccs
6ooy_ligand.sdf	Cc1cc(C)cc(Oc2c(C(C)C)c(=O)[nH]c(=O)n2CCC2CC=CC2)c1	0.168141592920354	0.41333333333333333
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCCCC3)[nH]c3ccc(Cl)cc23)c1	0.17073170731707318	0.4588235294117647
6ooy_ligand.sdf	N#Cc1cc(Cl)cc(Oc2c(COCc3ccncc3)c[nH]c(=O)c2Br)c1	0.17543859649122806	0.273972602739726
6ooy_ligand.sdf	N#Cc1cc(Cl)cc(Oc2cc(CCc3ccncc3)[nH]c(=O)c2Cl)c1	0.16964285714285715	0.2638888888888889
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C#N)cc3)CC2)ncc1Br	0.1937984496124031	0.4266666666666667
6ooy_ligand.sdf	O=c1nc(Nc2ccc(-c3ccncc3)cc2)c2cccnc2n1O	0.18181818181818182	0.3698630136986301
6ooy_ligand.sdf	Cc1cc(C)c(Oc2cc(Nc3ccc(C#N)cc3)ncc2C(=O)NCCC#N)c(C)c1	0.225	0.4
6ooy_ligand.sdf	COc1cc(Oc2c(C)cc(C#N)cc2C)cc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)n1	0.18382352941176472	0.35051546391752575
6ooy_ligand.sdf	COC(=O)CSc1cnc(Nc2ccc(C#N)cc2)nc1Oc1c(C)cc(C#N)cc1C	0.20491803278688525	0.3116883116883117
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(=O)NC1CCN(C(=O)OC(C)(C)C)CC1	0.16129032258064516	0.3793103448275862
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(N)=O)cc3)CC2)nc2cc[nH]c12	0.18115942028985507	0.527027027027027
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(N)=O)[nH]c3ccc(Cl)c(F)c23)c1	0.18095238095238095	0.325
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCS(N)(=O)=O)[nH]c3ccc(Br)cc23)c1	0.1896551724137931	0.37362637362637363
6ooy_ligand.sdf	O=c1[nH]c(=O)n(COCc2ccccc2)c(Cc2ccccc2)c1I	0.2169811320754717	0.4
6ooy_ligand.sdf	Cc1cc(-c2cccc(Cl)c2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	0.2066115702479339	0.3333333333333333
6ooy_ligand.sdf	COC(=O)CCC/C=C(\c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c2oc(=O)n(C)c2c1	0.13636363636363635	0.3815789473684211
6ooy_ligand.sdf	Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3ncccc23)c1	0.22018348623853212	0.5
6ooy_ligand.sdf	O=S(=O)(c1c(-c2nc3ccccc3[nH]2)[nH]c2ccc(Br)cc12)N1CCCC1	0.20535714285714285	0.39759036144578314
6ooy_ligand.sdf	COc1c(C)cc(/C(=C\CCc2nnc(C)o2)c2cc(C)c3onc(OC)c3c2)cc1C(=O)SC	0.13970588235294118	0.2976190476190476
6ooy_ligand.sdf	CCC(OC)c1cnc(-c2[nH]c3ccc(Br)cc3c2S(=O)(=O)N2CCCC2)[nH]1	0.14285714285714285	0.4222222222222222
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)nc2c1SCC2	0.17266187050359713	0.45348837209302323
6ooy_ligand.sdf	Cc1ccc(-c2c(SCC(=O)Nc3ccc(-c4ccc(CC(=O)O)cc4)cc3Cl)cnn2C)c(Cl)c1	0.2153846153846154	0.41333333333333333
6ooy_ligand.sdf	Cc1cc(C)cc(Cc2c(C)c(C)[nH]c(=O)c2N(C)C)c1	0.16494845360824742	0.421875
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccccc3C)nc3ccccc32)c1	0.2564102564102564	0.3902439024390244
6ooy_ligand.sdf	O=C(NCc1nccs1)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCC1	0.13559322033898305	0.38636363636363635
6ooy_ligand.sdf	O=C(NCc1ccccc1O)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCC1	0.21929824561403508	0.3978494623655914
6ooy_ligand.sdf	O=C1c2ccccc2S[C@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](CO)N12	0.16666666666666666	0.4084507042253521
6ooy_ligand.sdf	O=c1[nH]c2ccc(Cl)cc2n1S(=O)(=O)c1cc(F)cc(F)c1	0.14705882352941177	0.27586206896551724
6ooy_ligand.sdf	O=c1[nH]c2ccc(Cl)cc2n1Cc1cc(F)cc(F)c1	0.16494845360824742	0.46153846153846156
6ooy_ligand.sdf	Cc1cc(-c2ccc(Cl)cc2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	0.19672131147540983	0.3333333333333333
6ooy_ligand.sdf	CC1CCCCC1Oc1cc(CCc2ccccc2)[nH]c(=O)c1Br	0.2	0.28378378378378377
6ooy_ligand.sdf	Cc1cc(C)c(Nc2ccnc(Nc3ccc(C(N)=O)cc3)n2)c(C)c1	0.23809523809523808	0.3492063492063492
6ooy_ligand.sdf	CCc1c(C(=O)c2cc(C)cc(C)c2)n(CC2CC=CC2)c(=O)[nH]c1=O	0.17272727272727273	0.3972602739726027
6ooy_ligand.sdf	NS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)ccc32)c(Cl)c1	0.15126050420168066	0.32222222222222224
6ooy_ligand.sdf	CC1=C(Sc2cccc(F)c2)C(COCCO)C(=O)NC1=O	0.20408163265306123	0.30864197530864196
6ooy_ligand.sdf	COC(=O)CCCC=C(c1cc(C)c(OC)c(C(=O)OC)c1)c1cc(C)c(OC)c(C(=O)OC)c1	0.13432835820895522	0.2
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCOCC3)[nH]c3ccc(Br)cc23)c1	0.176	0.47674418604651164
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCOCC3)[nH]c3ccc([N+](=O)[O-])cc23)c1	0.16923076923076924	0.4943820224719101
6ooy_ligand.sdf	NC(=O)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCC1	0.10576923076923077	0.3563218390804598
6ooy_ligand.sdf	Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3nc(F)ccc23)c1	0.20535714285714285	0.4696969696969697
6ooy_ligand.sdf	Nc1ncnc2c1ncn2[C@H]1C=C[C@@H](OCP(=O)(O)O)O1	0.09433962264150944	0.3950617283950617
6ooy_ligand.sdf	CCn1c(=O)[nH]c2cccc(Oc3cc(C)cc(C)c3)c21	0.23404255319148937	0.5151515151515151
6ooy_ligand.sdf	Cc1cc(C)cc(Cc2c(N(C)C)c(=O)[nH]c(=O)n2COCc2ccccc2)c1	0.24324324324324326	0.48
6ooy_ligand.sdf	Cc1ccc(-c2ncoc2SCC(=O)Nc2ccc(-c3ccc(CC(=O)O)cc3)cc2Cl)c(Cl)c1	0.20930232558139536	0.3888888888888889
6ooy_ligand.sdf	CCc1c(Sc2ccccc2)n(CC2CC=CC2)c(=O)[nH]c1=O	0.20588235294117646	0.36
6ooy_ligand.sdf	Cc1cn(C2CC(O)C(C#N)(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C2)c(=O)[nH]c1=O	0.06976744186046512	0.36046511627906974
6ooy_ligand.sdf	C#C[C@]1(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1O	0.058394160583941604	0.3888888888888889
6ooy_ligand.sdf	COC(=O)c1cc(/C(=C\CCN2CCOC2=O)c2cc(C)c3onc(OC)c3c2)cc(C)c1OC	0.13970588235294118	0.4
6ooy_ligand.sdf	CC(C)c1c(O[C@H]2CCCC[C@@H]2C)cc(CCc2ccccc2)[nH]c1=O	0.2018348623853211	0.3055555555555556
6ooy_ligand.sdf	CNC(=O)CCCCn1c(=O)c(C)cn([C@@H]2O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@]3(OS(=O)(=O)C=C3N)[C@H]2O[Si](C)(C)C(C)(C)C)c1=O	0.07272727272727272	0.3619047619047619
6ooy_ligand.sdf	Cc1cccc(-c2ccccc2)c1Nc1nc(O)nc(N(C)Cc2ccc3c(c2)OCO3)n1	0.23387096774193547	0.4666666666666667
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccc(C(N)=O)cc3)CC2)ncc1Br	0.18604651162790697	0.4050632911392405
6ooy_ligand.sdf	COc1cncc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)c1	0.1357142857142857	0.44871794871794873
6ooy_ligand.sdf	CC1=C(Sc2cc(Cl)cc(Cl)c2)C(COCCO)C(=O)NC1=O	0.15384615384615385	0.30864197530864196
6ooy_ligand.sdf	Cc1cc(O)c(=O)c(O)c2c1C[C@@H](C(C)O)CC2	0.14130434782608695	0.25757575757575757
6ooy_ligand.sdf	N#Cc1ccc(Nc2nccc(NCc3ccc(F)cc3F)n2)cc1	0.19444444444444445	0.3709677419354839
6ooy_ligand.sdf	CN(C)c1cnc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1	0.1258741258741259	0.475
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCOCC3)[nH]c3ccc(Br)cc23)c1	0.17073170731707318	0.4659090909090909
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCN3CCCCC3)[nH]c3ccc([N+](=O)[O-])cc23)c1	0.1640625	0.47191011235955055
6ooy_ligand.sdf	Cc1c(Cc2c(Cl)cccc2Cl)nc(N(C)Cc2ccc(N3CCOCC3)cc2)[nH]c1=O	0.1935483870967742	0.4430379746835443
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)n2c(=O)[nH]c3ccc(C)cc32)c1	0.23157894736842105	0.3132530120481928
6ooy_ligand.sdf	Cc1sc2nc(-c3cc(O)c(O)c(O)c3)[nH]c(=O)c2c1C	0.15151515151515152	0.3698630136986301
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCOCC3)[nH]c3ccc(Cl)c(F)c23)c1	0.1640625	0.47126436781609193
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCn3cccc3)[nH]c3ccc([N+](=O)[O-])cc23)c1	0.20161290322580644	0.4880952380952381
6ooy_ligand.sdf	NS(=O)(=O)c1ccc(NC(=O)CSc2nnc(Br)n2-c2ccc(C3CC3)c3ccccc23)c(Cl)c1	0.183206106870229	0.34782608695652173
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)ncc1SCC(=O)NCCN1CCN(C(=O)OC(C)(C)C)CC1	0.1625	0.4186046511627907
6ooy_ligand.sdf	C#CCOCCOc1ccc(OC)cc1CCNC(=S)Nc1ccc(Br)cn1	0.1810344827586207	0.3875
6ooy_ligand.sdf	COc1noc2c(C)cc(C(=CCCN3CCOC3=O)c3cc(C)c4onc(OC)c4c3)cc12	0.14074074074074075	0.38823529411764707
6ooy_ligand.sdf	CN(C)c1cc(Cc2ccc(Cl)c(Oc3cccc(Br)c3)c2)n[nH]c1=O	0.21495327102803738	0.35064935064935066
6ooy_ligand.sdf	COc1ccc(CSc2nc(C(C#N)c3c(Cl)cccc3Cl)c(C)c(=O)[nH]2)cc1	0.2	0.2727272727272727
6ooy_ligand.sdf	COc1ccc(CSc2nc(C(C#N)c3ccccc3Cl)c(C)c(=O)[nH]2)cc1	0.23636363636363636	0.2727272727272727
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3ccccc3)C2)ncc1Br	0.2222222222222222	0.4666666666666667
6ooy_ligand.sdf	O=c1nc(Nc2ccc(-c3ccccc3)cc2)c2cccnc2n1O	0.21495327102803738	0.3698630136986301
6ooy_ligand.sdf	CC(C)c1c(Cc2ccccc2)n(COCc2ccc(C(=O)/C=C(\O)C(=O)O)cc2)c(=O)[nH]c1=O	0.203125	0.46153846153846156
6ooy_ligand.sdf	CCc1c(Cc2cc(C)cc(C)c2)n(COCc2ccc(C(=O)/C=C(\O)C(=O)O)cc2)c(=O)[nH]c1=O	0.2	0.45
6ooy_ligand.sdf	Cc1ccc(Cc2ccc(=O)[nH]n2)cc1Oc1cccc(Cl)c1	0.25510204081632654	0.28169014084507044
6ooy_ligand.sdf	CNc1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1	0.15217391304347827	0.4935064935064935
6ooy_ligand.sdf	CNc1ccc(-c2nc(=O)n(C(C)CC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1	0.14184397163120568	0.46835443037974683
6ooy_ligand.sdf	N#Cc1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)cc(Cl)c32)c(Cl)c1	0.125	0.39436619718309857
6ooy_ligand.sdf	Cc1cc(C)cc(C(=O)c2c(C(C)C)c(=O)[nH]c(=O)n2CC2=CCCC2)c1	0.14912280701754385	0.37662337662337664
6ooy_ligand.sdf	CCc1c(Sc2cc(C)cc(C)c2)n(CCC2CC=CC2)c(=O)[nH]c1=O	0.17117117117117117	0.38461538461538464
6ooy_ligand.sdf	CCc1c(C(=O)c2cc(C)cc(C)c2)n(CCC2C=CCC2)c(=O)[nH]c1=O	0.168141592920354	0.41333333333333333
6ooy_ligand.sdf	CCc1c(C(=O)c2cc(C)cc(C)c2)n(CC2CC2)c(=O)[nH]c1=O	0.1619047619047619	0.3783783783783784
6ooy_ligand.sdf	O=C1c2ccccc2C(=O)N1CCO/C(=N\c1ccc(Br)cc1)SS/C(=N/c1ccc(Br)cc1)OCCN1C(=O)c2ccccc2C1=O	0.13372093023255813	0.44155844155844154
6ooy_ligand.sdf	COC(=O)CCC/C=C(\c1cc(F)cc(C(F)(F)F)c1)c1cc(C)c2onc(OC)c2c1	0.15079365079365079	0.2441860465116279
6ooy_ligand.sdf	Cc1cc(-c2ccc(C(F)(F)F)cc2)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1	0.18604651162790697	0.3333333333333333
6ooy_ligand.sdf	N#Cc1ccc(Nc2cn3ccnc3c(Oc3c(F)cc(F)cc3F)n2)cc1	0.16101694915254236	0.43283582089552236
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCOCC3)[nH]c3ccc(Cl)cc23)c1	0.176	0.47674418604651164
6ooy_ligand.sdf	CCOCn1c(Cc2ccccc2)c(I)c(=O)[nH]c1=O	0.20212765957446807	0.42105263157894735
6ooy_ligand.sdf	Cc1cccc2c1OP(=O)(OC[C@H]1C[C@@H](n3cc(C)c(=O)[nH]c3=O)C[C@@H]1O)OC2	0.1694915254237288	0.4634146341463415
6ooy_ligand.sdf	COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1C	0.17293233082706766	0.4050632911392405
6ooy_ligand.sdf	Cc1cc(S(N)(=O)=O)ccc1NC(=O)COc1ccc(Cl)cc1C(=O)c1cc(Cl)cc(C#N)c1	0.171875	0.25806451612903225
6ooy_ligand.sdf	Cc1cccc(-c2ccccc2)c1Nc1nc(O)nc(NCc2ccc3occc3c2)n1	0.22764227642276422	0.4411764705882353
6ooy_ligand.sdf	N#Cc1cc(Cl)cc(Oc2c(Br)ccc(Cc3n[nH]c4cnccc34)c2F)c1	0.17094017094017094	0.34285714285714286
6ooy_ligand.sdf	N#Cc1cc(Cl)cc(Oc2c(Br)ccc(Cc3n[nH]c4nccnc34)c2F)c1	0.16101694915254236	0.37142857142857144
6ooy_ligand.sdf	CCC1(OC)CC(n2c(=O)nc(-c3ccc(NC)nc3)c3oc4ncc(-c5cnn(C)c5)cc4c32)C1	0.14388489208633093	0.41975308641975306
6ooy_ligand.sdf	CNc1ccc(-c2nc(=O)n(CCC3CCC(C)O3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1	0.15	0.4810126582278481
6ooy_ligand.sdf	Cn1cc(-c2cnc3oc4c(-c5cccnc5)nc(=O)n(CCC5CCCO5)c4c3c2)cn1	0.14925373134328357	0.4473684210526316
6ooy_ligand.sdf	CC[C@H]1C[C@@H](n2c(=O)nc(-c3cnn(C)c3)c3oc4ccc(-c5cn(C)cn5)nc4c32)CCO1	0.13138686131386862	0.46153846153846156
6ooy_ligand.sdf	CCc1c(C)[nH]c(=O)c(N(C)CC)c1Cc1cccc(/C=C/C#N)c1	0.17757009345794392	0.43478260869565216
6ooy_ligand.sdf	CCc1c(C)[nH]c(=O)c(NNC(N)=S)c1Cc1cccc(C)c1	0.22448979591836735	0.358974358974359
6ooy_ligand.sdf	O=c1[nH]c2ccc(Cl)cc2n1S(=O)(=O)c1cccc(OC(F)(F)F)c1	0.1792452830188679	0.2777777777777778
6ooy_ligand.sdf	COc1cccc(S(=O)(=O)n2c(=O)[nH]c3ccc(Cl)cc32)c1	0.20408163265306123	0.28888888888888886
6ooy_ligand.sdf	COc1ccc(-c2nc(=O)n(CCC3CCCO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1	0.15217391304347827	0.44871794871794873
6ooy_ligand.sdf	CNc1ccc(-c2nc(=O)n(CCC3CC(C)(C)CO3)c3c2oc2ncc(-c4cnn(C)c4)cc23)cn1	0.14788732394366197	0.47560975609756095
6ooy_ligand.sdf	CCc1c(Cc2ccccc2)n(COCc2ccc(Cc3cccc(C(=O)/C=C(\O)C(=O)O)c3)cc2)c(=O)[nH]c1=O	0.17687074829931973	0.4430379746835443
6ooy_ligand.sdf	O=c1cc(-c2cccc(-c3ccccc3)c2)c2cccnc2n1O	0.23300970873786409	0.32857142857142857
6ooy_ligand.sdf	Cc1cccc(S(=O)(=O)n2c(=O)[nH]c3ccc(Cl)cc32)c1	0.25	0.29069767441860467
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(S(N)(=O)=O)cc3)CC2)nc2ccn(S(=O)(=O)c3ccccc3)c12	0.18012422360248448	0.4105263157894737
6ooy_ligand.sdf	N#Cc1cc(Cl)cc(Oc2c(C(F)(F)F)ccn(CC(=O)Nc3ncn[nH]3)c2=O)c1	0.12903225806451613	0.40963855421686746
6ooy_ligand.sdf	Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O	0.13333333333333333	0.4146341463414634
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(CC(=O)Nc3ccc(S(N)(=O)=O)cc3)CC2)n1	0.17985611510791366	0.3711340206185567
6ooy_ligand.sdf	Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c(-c3ccccc3)c2Cl)c1	0.23684210526315788	0.4393939393939394
6ooy_ligand.sdf	CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O	0.20408163265306123	0.4594594594594595
6ooy_ligand.sdf	O=c1[nH]c(=O)n(COCc2ccccc2)c(Cc2cc(F)cc(F)c2)c1I	0.1981981981981982	0.39473684210526316
6ooy_ligand.sdf	CCOCn1c(Cc2cc(C)cc(C)c2)c(N(C)C)c(=O)[nH]c1=O	0.1619047619047619	0.4868421052631579
6ooy_ligand.sdf	CCC1(c2ccc(CSc3ccccc3)cc2)Oc2ccccc2-n2cccc2C1=O	0.1935483870967742	0.38571428571428573
6ooy_ligand.sdf	C[C@@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O	0.08403361344537816	0.5131578947368421
6ooy_ligand.sdf	CCCc1c(C)nc(N2C(=O)CSC2c2c(F)cccc2Cl)nc1C	0.17757009345794392	0.379746835443038
6ooy_ligand.sdf	O=C1c2ccccc2C(=O)N1CCOC(=S)N(C(=O)c1cccnc1Cl)c1ccc(Br)cc1	0.19047619047619047	0.4
6ooy_ligand.sdf	C#CCOCCOCCOCCOCCOCC#Cc1cc(C)c(Oc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1	0.16666666666666666	0.34210526315789475
6ooy_ligand.sdf	CS(=O)(=O)c1ccc2c(c1)CCN2C(=O)COc1ccc(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1	0.15151515151515152	0.36666666666666664
6ooy_ligand.sdf	CC1=C(/N=N/c2ccc(Cl)cc2)N=C(N2Nc3onc(-c4ccccc4)c3C2c2ccc(Cl)cc2)NN1	0.17857142857142858	0.4177215189873418
6ooy_ligand.sdf	O=C(OCCN1C(=O)c2ccccc2C1=O)c1ccc(Cl)c([N+](=O)[O-])c1	0.22857142857142856	0.4125
6ooy_ligand.sdf	CC(C)=CN1CCn2c(=S)[nH]c3ccc(Cl)c(c32)C1	0.1111111111111111	0.43243243243243246
6ooy_ligand.sdf	O=c1cc(COCc2ccccc2)n(COCc2cc(Cl)cc(Cl)c2)c(=O)[nH]1	0.19130434782608696	0.40789473684210525
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)n2c(SCC(=O)Nc3ccc(S(C)(=O)=O)cc3Cl)nc3ccccc32)c1	0.2283464566929134	0.36363636363636365
6ooy_ligand.sdf	COC(=O)COc1ccc(OC)cc1CCNC(=S)Nc1ccc(Br)cn1	0.1981981981981982	0.3950617283950617
6ooy_ligand.sdf	O=S(=O)(c1c(-c2nc3cccc(O)c3[nH]2)[nH]c2ccc(Br)cc12)N1CCCC1	0.17094017094017094	0.4090909090909091
6ooy_ligand.sdf	NC(=O)C(CNC(=O)c1ccc(C[n+]2c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc32)cc1)NC(=O)[C@@H](N)CCCNC(=O)c1ccc(C[n+]2c(-c3ccccc3)c3cc(N)ccc3c3ccc(N)cc32)cc1	0.09448818897637795	0.5217391304347826
6ooy_ligand.sdf	COc1cccc(SC2=C(C)C(=O)NC(=O)C2COCCO)c1	0.21	0.325
6ooy_ligand.sdf	Cc1ccc(-c2ccccc2SCC(=O)Nc2ccc(-c3ccc(CC(=O)O)cc3)cc2Cl)c(Cl)c1	0.23255813953488372	0.30434782608695654
6ooy_ligand.sdf	Cc1ccc(-c2ccccc2OCC(=O)Nc2ccc(-c3ccc(CC(=O)O)cc3)cc2Cl)c(Cl)c1	0.23255813953488372	0.3194444444444444
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(Cc3ccc(C(=O)O)cc3Cl)CC2)ncc1Br	0.1791044776119403	0.425
6ooy_ligand.sdf	O=C(Nc1ccc2c(O)c(/N=N/c3ccc(C(=O)O)cc3)c(S(=O)(=O)O)cc2c1)Nc1ccc2c(O)c(/N=N/c3ccc(C(=O)O)cc3)c(S(=O)(=O)O)cc2c1	0.09844559585492228	0.26136363636363635
6ooy_ligand.sdf	C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O	0.10101010101010101	0.5205479452054794
6ooy_ligand.sdf	CC(C)=CN1[C@@H](C)Cn2c(=S)[nH]c3cccc(c32)[C@@H]1C	0.12	0.45588235294117646
6ooy_ligand.sdf	CCc1c(C)[nH]c(=O)c(N2CCCCC2)c1Cc1cc(C)cc(C)c1	0.15454545454545454	0.5
6ooy_ligand.sdf	Cc1cc(C)c(C)c(S(=O)(=O)n2c(=O)[nH]c3ccc(Cl)cc32)c1C	0.17475728155339806	0.2988505747126437
6ooy_ligand.sdf	Cn1c(Cc2ccc(Cl)c(Oc3cccc(Br)c3)c2)n[nH]c1=O	0.22	0.4266666666666667
6ooy_ligand.sdf	CC1OC(Cc2ccc(Cl)c(Oc3cccc(Br)c3)c2)=NNC1=O	0.21359223300970873	0.3157894736842105
6ooy_ligand.sdf	COc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCCNCCCNc3c4ccc(Cl)cc4nc4ccc(OC)cc34)c2c1	0.13218390804597702	0.4225352112676056
6ooy_ligand.sdf	Cc1cc(C)cc(Sc2c(C(C)C)c(=O)[nH]c(=O)n2CC2CC=CC2)c1	0.16216216216216217	0.37333333333333335
6ooy_ligand.sdf	CCc1c(C)[nH]c(=O)c(N(C)CCO)c1Cc1cccc(C)c1	0.25	0.5352112676056338
6ooy_ligand.sdf	CC(C)(C)c1ccc(-n2nnnc2SCC(=O)Nc2ccc(S(C)(=O)=O)cc2Cl)c(Cl)c1	0.17073170731707318	0.3333333333333333
6ooy_ligand.sdf	NS(=O)(=O)c1ccc(NC(=O)COc2cccc(Oc3ccccc3)c2)c(Cl)c1	0.19827586206896552	0.25
6ooy_ligand.sdf	Nc1cccc2c1nc(-c1c(F)cccc1F)n2Cc1c(F)cccc1F	0.1875	0.5084745762711864
6ooy_ligand.sdf	COc1ccc(OCCCO)c(CCNC(=S)Nc2ccc(Br)cn2)c1	0.21296296296296297	0.3974358974358974
6ooy_ligand.sdf	C#CCCOc1ccc(OC)cc1CCNC(=S)Nc1ccc(Br)cn1	0.19090909090909092	0.38961038961038963
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1C(F)(F)F	0.1678832116788321	0.4050632911392405
6ooy_ligand.sdf	COc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Cl	0.16417910447761194	0.3902439024390244
6ooy_ligand.sdf	Cc1cc(C#N)cc(Cl)c1Oc1nc(NC2CCN(c3cccc(C(N)=O)c3)CC2)ncc1Br	0.1590909090909091	0.3875
6ooy_ligand.sdf	Cc1cnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)nc1Oc1c(C)cc(C#N)cc1Cl	0.17692307692307693	0.4050632911392405
6ooy_ligand.sdf	COc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(c3cccc(C(N)=O)c3)CC2)n1	0.17557251908396945	0.41025641025641024
6ooy_ligand.sdf	Cc1cc(C#N)cc(C)c1Oc1ccnc(NC2CCN(Cc3ccccc3)CC2)n1	0.23529411764705882	0.4507042253521127
6ooy_ligand.sdf	CS(=O)(=O)c1ccc(NC(=O)CSC(=O)N2CCCc3cc(Cl)cc(Cl)c32)c(Cl)c1	0.13008130081300814	0.3372093023255814
6ooy_ligand.sdf	Cc1cc(C)cc(S(=O)(=O)c2c(C(=O)NCCN3CCCC3)[nH]c3ccc(Br)cc23)c1	0.18032786885245902	0.47560975609756095
6ooy_ligand.sdf	CCc1c(C)[nH]c(=O)c(NC=O)c1Cc1cc(C)cc(C)c1	0.17	0.4153846153846154
6ooy_ligand.sdf	COC(=O)c1cc(/C(=C\CCc2nnc(C)o2)c2cc(C)c3onc(OC)c3c2)cc(C)c1OC	0.13970588235294118	0.30120481927710846
6ooy_ligand.sdf	CC(C)=CN1CCn2c(=S)[nH]c3cc(Cl)cc(c32)C1C	0.09803921568627451	0.4520547945205479
6ooy_ligand.sdf	CC(C)=CN1Cc2cc(Cl)cc3[nH]c(=O)n(c23)C[C@@H]1C	0.09803921568627451	0.47297297297297297
6ooy_ligand.sdf	CC(C)=CN1Cc2cc(Cl)cc3[nH]c(=S)n(c23)C[C@@H]1C	0.09803921568627451	0.4657534246575342
